# time	avg1_100	std1_100	avg2_100	std2_100	avg_corr_100	avg1m_100	std1m_100	avg2m_100	std2m_100	avg_corrm_100
41.000000	40.160000	5.056521	40.269000	4.944557	0.000000	39.159000	5.085442	39.023000	4.777915	0.000000
42.000000	40.065000	4.967975	40.316000	4.991006	0.000000	39.031000	5.011191	38.882000	4.777455	0.000000
43.000000	39.966000	5.002684	40.166000	4.975585	0.000000	38.916000	4.934262	38.818000	4.933039	0.000000
44.000000	39.876000	4.933014	40.033000	4.949941	0.000000	38.845000	4.968196	38.602000	4.952534	0.000000
45.000000	39.832000	4.865365	40.025000	5.021989	0.000000	38.887000	4.981790	38.378000	4.964183	0.000000
46.000000	39.762000	4.901975	39.859000	4.928196	0.000000	38.697000	5.169061	38.241000	5.008884	0.000000
47.000000	39.572000	4.844875	39.849000	4.896141	0.000000	38.596000	5.186982	38.201000	5.029771	0.000000
48.000000	39.469000	4.854383	39.733000	4.876445	0.000000	38.484000	5.138457	38.100000	4.940243	0.000000
49.000000	39.484000	4.802889	39.727000	4.916144	0.000000	38.311000	5.144733	37.947000	4.993014	0.000000
50.000000	39.399000	4.921971	39.701000	4.943845	0.000000	38.200000	5.121718	38.021000	4.928342	0.000000
51.000000	39.490000	4.888548	39.583000	4.872896	0.000000	38.122000	5.119875	37.996000	4.875037	0.000000
52.000000	39.484000	4.804971	39.523000	4.910140	0.000000	38.062000	4.958645	37.830000	4.921900	0.000000
53.000000	39.430000	4.827950	39.669000	4.896064	0.000000	37.981000	5.009655	37.736000	4.792943	0.000000
54.000000	39.361000	4.852286	39.547000	4.844357	0.000000	38.037000	5.105059	37.734000	4.835002	0.000000
55.000000	39.242000	4.846384	39.445000	4.903364	0.000000	38.030000	5.122802	37.679000	4.861477	0.000000
56.000000	39.170000	4.764147	39.251000	5.073854	0.000000	37.948000	5.202047	37.678000	4.940882	0.000000
57.000000	39.135000	4.763064	39.119000	4.978839	0.000000	37.749000	5.122304	37.742000	4.857719	0.000000
58.000000	39.088000	4.731623	39.108000	4.929943	0.000000	37.631000	5.030193	37.741000	4.925842	0.000000
59.000000	38.947000	4.792723	39.108000	4.928320	0.000000	37.647000	5.022190	37.782000	4.922243	0.000000
60.000000	38.944000	4.882096	38.960000	4.864401	0.000000	37.576000	4.974960	37.662000	4.976922	0.000000
61.000000	39.001000	4.853349	38.962000	4.964328	0.000000	37.500000	4.949545	37.432000	5.083638	0.000000
62.000000	38.960000	4.915933	38.871000	4.911248	0.000000	37.490000	4.993386	37.449000	5.166565	0.000000
63.000000	38.980000	4.876228	38.705000	4.718260	0.000000	37.409000	4.932922	37.315000	5.082300	0.000000
64.000000	38.946000	4.809686	38.794000	4.749691	0.000000	37.319000	5.003123	37.348000	5.070197	0.000000
65.000000	38.824000	4.862204	38.682000	4.781723	0.000000	37.341000	5.072743	37.338000	5.029489	0.000000
66.000000	38.792000	4.848581	38.649000	4.773657	0.000000	37.300000	5.104704	37.354000	4.980430	0.000000
67.000000	38.701000	4.829451	38.596000	4.817342	0.000000	37.225000	5.000637	37.381000	4.804981	0.000000
68.000000	38.705000	4.760039	38.585000	4.771454	0.000000	37.240000	5.010828	37.294000	4.776983	0.000000
69.000000	38.588000	4.830968	38.737000	4.866193	0.000000	37.139000	5.059613	37.379000	4.831704	0.000000
70.000000	38.616000	4.736301	38.611000	4.934134	0.000000	36.993000	5.007489	37.205000	4.885998	0.000000
71.000000	38.577000	4.768236	38.581000	4.826328	0.000000	36.909000	5.000472	37.018000	4.820547	0.000000
72.000000	38.385000	4.853120	38.509000	4.886913	0.000000	36.777000	5.030633	36.933000	4.815445	0.000000
73.000000	38.239000	4.874205	38.468000	4.933252	0.000000	36.627000	5.054292	36.886000	4.833115	0.000000
74.000000	38.206000	4.927024	38.343000	5.019099	0.000000	36.566000	5.147003	36.770000	4.871252	0.000000
75.000000	38.263000	4.777011	38.296000	5.132094	0.000000	36.568000	5.103859	36.638000	4.899485	0.000000
76.000000	38.205000	4.855407	38.324000	5.054011	0.000000	36.675000	5.013519	36.649000	4.921158	0.000000
77.000000	38.181000	4.757756	38.173000	5.134498	0.000000	36.582000	5.144441	36.701000	4.993556	0.000000
78.000000	38.211000	4.755258	38.124000	5.069973	0.000000	36.622000	4.980875	36.722000	4.936265	0.000000
79.000000	38.299000	4.786815	37.952000	5.042192	0.000000	36.509000	4.966278	36.730000	4.973037	0.000000
80.000000	38.173000	4.789266	38.013000	4.948619	0.000000	36.470000	4.981275	36.676000	4.983274	0.000000
81.000000	38.135000	4.820869	38.109000	4.869406	0.000000	36.406000	5.099330	36.649000	5.005377	0.000000
82.000000	38.168000	4.863309	38.003000	4.838077	0.000000	36.438000	5.036483	36.430000	4.969416	0.000000
83.000000	38.109000	4.867969	38.026000	4.685011	0.000000	36.386000	4.915588	36.410000	5.001790	0.000000
84.000000	38.073000	4.792251	37.999000	4.793433	0.000000	36.403000	5.015236	36.426000	4.839062	0.000000
85.000000	38.032000	4.925949	38.047000	4.912921	0.000000	36.366000	5.065574	36.367000	4.956643	0.000000
86.000000	38.029000	4.858617	38.123000	4.859205	0.000000	36.334000	4.992839	36.244000	4.985425	0.000000
87.000000	38.148000	4.836124	38.011000	4.874718	0.000000	36.380000	5.065728	36.077000	5.066268	0.000000
88.000000	38.188000	4.962525	37.985000	4.929784	0.000000	36.329000	5.083184	36.094000	5.108538	0.000000
89.000000	38.089000	5.052433	37.974000	4.925782	0.000000	36.308000	5.034793	36.171000	5.043982	0.000000
90.000000	37.898000	4.997559	37.829000	4.831331	0.000000	36.314000	4.989529	36.240000	4.986823	0.000000
91.000000	37.816000	5.050757	37.976000	4.912578	0.000000	36.319000	4.868597	36.198000	4.956894	0.000000
92.000000	37.624000	5.114941	37.959000	4.814283	0.000000	36.322000	4.828697	36.183000	5.057224	0.000000
93.000000	37.721000	5.047887	37.949000	4.842355	0.000000	36.253000	4.981063	36.156000	5.016340	0.000000
94.000000	37.687000	4.950054	38.084000	4.899076	0.000000	36.266000	5.033810	36.141000	4.918447	0.000000
95.000000	37.835000	4.937385	38.191000	4.877143	0.000000	36.199000	4.973067	36.131000	5.011770	0.000000
96.000000	37.712000	4.818616	38.202000	4.943399	0.000000	36.121000	4.903301	36.052000	4.975067	0.000000
97.000000	37.610000	4.855914	38.183000	5.020708	0.000000	36.028000	4.881723	35.980000	4.914021	0.000000
98.000000	37.644000	4.686498	38.140000	4.966931	0.000000	36.058000	4.932812	35.949000	4.924469	0.000000
99.000000	37.525000	4.744615	38.040000	4.884916	0.000000	36.143000	5.029766	35.850000	4.929452	0.000000
100.000000	37.538000	4.808800	37.953000	4.869989	0.000000	36.064000	5.064573	35.761000	4.955994	0.000000
101.000000	37.512000	4.747826	37.772000	4.922196	0.000000	35.944000	5.016061	35.823000	5.003766	0.000000
102.000000	37.601000	4.889151	37.774000	4.830210	0.000000	35.945000	4.942466	35.929000	4.991789	0.000000
103.000000	37.531000	4.960951	38.038000	4.798808	0.000000	35.885000	4.990368	35.863000	4.895327	0.000000
104.000000	37.534000	4.978237	37.874000	4.765934	0.000000	35.909000	4.976818	35.869000	4.857349	0.000000
105.000000	37.616000	5.001654	37.910000	4.729683	0.000000	35.957000	5.071997	35.920000	4.894242	0.000000
106.000000	37.705000	4.983771	37.907000	4.665014	0.000000	36.072000	4.903959	35.974000	4.986314	0.000000
107.000000	37.620000	4.947484	37.915000	4.762329	0.000000	35.972000	4.881108	36.009000	4.987276	0.000000
108.000000	37.626000	4.985391	37.925000	4.753039	0.000000	35.936000	4.806444	36.027000	5.008620	0.000000
109.000000	37.615000	4.812356	37.808000	4.888470	0.000000	35.808000	4.817379	35.965000	5.047749	0.000000
110.000000	37.482000	4.867204	37.820000	4.951121	0.000000	35.692000	4.740373	35.850000	4.917876	0.000000
111.000000	37.557000	4.892520	37.714000	4.850588	0.000000	35.754000	4.789309	35.845000	4.875138	0.000000
112.000000	37.457000	4.937424	37.625000	4.905953	0.000000	35.775000	4.759241	35.819000	4.761747	0.000000
113.000000	37.500000	4.967092	37.595000	4.825244	0.000000	35.854000	4.837839	35.917000	4.783525	0.000000
114.000000	37.518000	4.973899	37.700000	4.860247	0.000000	35.962000	4.848769	35.902000	4.763234	0.000000
115.000000	37.446000	4.963173	37.476000	4.807434	0.000000	35.775000	4.748724	35.777000	4.678597	0.000000
116.000000	37.302000	4.906200	37.396000	4.641033	0.000000	35.723000	4.745763	35.779000	4.641784	0.000000
117.000000	37.405000	4.979857	37.466000	4.668709	0.000000	35.821000	4.742042	35.783000	4.706794	0.000000
118.000000	37.421000	4.792469	37.481000	4.760214	0.000000	35.788000	4.740786	35.828000	4.680856	0.000000
119.000000	37.401000	4.799812	37.326000	4.717597	0.000000	35.814000	4.853185	35.714000	4.690438	0.000000
120.000000	37.253000	4.782153	37.424000	4.795438	0.000000	35.752000	4.808586	35.769000	4.774268	0.000000
121.000000	37.295000	4.898365	37.312000	4.723627	0.000000	35.776000	4.866603	35.753000	4.782885	0.000000
122.000000	37.301000	4.834294	37.247000	4.728001	0.000000	35.608000	4.859458	35.735000	4.838675	0.000000
123.000000	37.270000	4.871663	37.226000	4.618541	0.000000	35.698000	4.772085	35.837000	4.860497	0.000000
124.000000	37.286000	4.972746	37.241000	4.571315	0.000000	35.717000	4.736551	35.649000	4.800812	0.000000
125.000000	37.449000	5.006536	37.211000	4.646340	0.000000	35.703000	4.759075	35.578000	4.891617	0.000000
126.000000	37.523000	4.880315	37.319000	4.825064	0.000000	35.736000	4.837799	35.626000	4.965695	0.000000
127.000000	37.644000	4.885413	37.316000	4.777671	0.000000	35.670000	4.932859	35.437000	4.835083	0.000000
128.000000	37.602000	4.933923	37.185000	4.743077	0.000000	35.467000	5.123174	35.480000	4.861646	0.000000
129.000000	37.500000	4.765291	37.024000	4.798273	0.000000	35.413000	5.038495	35.493000	4.828866	0.000000
130.000000	37.351000	4.786836	37.117000	4.704605	0.000000	35.468000	4.921481	35.409000	4.824492	0.000000
131.000000	37.307000	4.806324	37.225000	4.731636	0.000000	35.484000	4.944668	35.372000	4.927232	0.000000
132.000000	37.225000	4.977386	37.151000	4.775584	0.000000	35.555000	4.890498	35.381000	4.803524	0.000000
133.000000	37.044000	4.932754	37.251000	4.707441	0.000000	35.634000	4.946721	35.442000	4.800691	0.000000
134.000000	37.090000	4.965874	37.236000	4.903499	0.000000	35.689000	4.869936	35.411000	4.833640	0.000000
135.000000	37.181000	4.935001	37.184000	4.945518	0.000000	35.692000	4.842637	35.435000	4.822839	0.000000
136.000000	37.152000	4.902132	37.178000	4.964707	0.000000	35.524000	4.876210	35.531000	4.830428	0.000000
137.000000	37.182000	4.858897	37.419000	4.979703	0.000000	35.541000	4.790023	35.513000	4.825125	0.000000
138.000000	37.176000	4.834566	37.259000	4.992386	0.000000	35.585000	4.766212	35.550000	4.740200	0.000000
139.000000	37.161000	4.833537	37.334000	4.881644	0.000000	35.538000	4.720017	35.572000	4.783599	0.000000
140.000000	37.142000	4.743399	37.244000	4.934214	0.000000	35.559000	4.792966	35.577000	4.732026	0.000000
141.000000	37.088000	4.722526	37.378000	4.895418	0.000000	35.613000	4.878241	35.580000	4.738523	0.000000
142.000000	37.136000	4.804946	37.248000	4.777708	0.000000	35.725000	4.864296	35.556000	4.882916	0.000000
143.000000	37.073000	4.823035	37.342000	4.769805	0.000000	35.832000	4.914649	35.562000	4.948147	0.000000
144.000000	37.090000	4.874413	37.262000	4.851325	0.000000	35.772000	4.825351	35.540000	4.904121	0.000000
145.000000	36.929000	4.887122	37.232000	4.908786	0.000000	35.750000	4.749053	35.522000	4.982722	0.000000
146.000000	36.969000	4.822452	37.117000	4.921312	0.000000	35.830000	4.882735	35.484000	4.971895	0.000000
147.000000	36.990000	4.796655	37.254000	4.919500	0.000000	35.811000	4.872913	35.516000	5.011162	0.000000
148.000000	36.964000	4.718761	37.292000	4.944971	0.000000	35.814000	4.975078	35.564000	4.963658	0.000000
149.000000	37.011000	4.719627	37.269000	4.859695	0.000000	35.786000	5.048980	35.605000	4.864255	0.000000
150.000000	36.864000	4.771321	37.226000	4.873082	0.000000	35.890000	5.101167	35.521000	4.767343	0.000000
151.000000	36.825000	4.699189	37.194000	4.736493	0.000000	35.790000	5.104302	35.404000	4.791741	0.000000
152.000000	36.881000	4.610080	37.244000	4.820214	0.000000	35.652000	5.087327	35.477000	4.830266	0.000000
153.000000	36.876000	4.802981	37.272000	4.761514	0.000000	35.696000	5.024299	35.457000	4.861085	0.000000
154.000000	36.866000	4.744475	37.262000	4.817401	0.000000	35.683000	4.946363	35.460000	4.777070	0.000000
155.000000	36.987000	4.690718	37.365000	4.857754	0.000000	35.688000	4.849604	35.426000	4.671458	0.000000
156.000000	37.126000	4.753959	37.313000	4.765399	0.000000	35.533000	4.793215	35.444000	4.784649	0.000000
157.000000	37.232000	4.839646	37.314000	4.833984	0.000000	35.467000	4.718783	35.389000	4.771968	0.000000
158.000000	37.237000	4.670849	37.321000	4.773045	0.000000	35.357000	4.740417	35.459000	4.846475	0.000000
159.000000	37.337000	4.670271	37.366000	4.861280	0.000000	35.316000	4.771807	35.492000	4.889779	0.000000
160.000000	37.205000	4.653920	37.264000	4.841932	0.000000	35.375000	4.829946	35.492000	4.766334	0.000000
161.000000	37.163000	4.690888	37.139000	4.734097	0.000000	35.395000	4.814663	35.340000	4.791284	0.000000
162.000000	37.158000	4.741206	37.147000	4.774661	0.000000	35.412000	4.791477	35.261000	4.837859	0.000000
163.000000	37.080000	4.783890	37.050000	4.878063	0.000000	35.438000	4.809174	35.181000	4.794814	0.000000
164.000000	37.013000	4.730838	37.099000	4.827132	0.000000	35.452000	4.807463	35.288000	4.943992	0.000000
165.000000	36.990000	4.754777	37.005000	4.777340	0.000000	35.424000	4.764685	35.395000	4.961550	0.000000
166.000000	36.979000	4.667179	36.938000	4.759428	0.000000	35.399000	4.773866	35.287000	4.933217	0.000000
167.000000	36.932000	4.759556	36.916000	4.803639	0.000000	35.402000	4.868716	35.306000	4.961488	0.000000
168.000000	37.005000	4.731488	36.926000	4.961907	0.000000	35.416000	4.847158	35.193000	4.916884	0.000000
169.000000	36.909000	4.711764	36.933000	4.915334	0.000000	35.526000	4.767528	35.185000	5.024816	0.000000
170.000000	36.927000	4.753070	36.897000	5.018405	0.000000	35.556000	4.853953	35.271000	5.045152	0.000000
171.000000	36.779000	4.657269	36.899000	4.976424	0.000000	35.522000	4.824056	35.242000	4.943626	0.000000
172.000000	36.844000	4.743803	36.920000	4.934329	0.000000	35.464000	4.790481	35.257000	5.009087	0.000000
173.000000	36.908000	4.789315	36.931000	4.880393	0.000000	35.362000	4.843651	35.357000	4.903218	0.000000
174.000000	37.007000	4.744360	36.874000	4.942482	0.000000	35.368000	4.885548	35.286000	4.763004	0.000000
175.000000	37.070000	4.755744	36.941000	4.924786	0.000000	35.417000	4.901542	35.310000	4.864761	0.000000
176.000000	37.128000	4.920124	36.911000	4.996707	0.000000	35.263000	4.911602	35.277000	4.812304	0.000000
177.000000	37.151000	4.844605	36.819000	5.016596	0.000000	35.327000	4.729278	35.211000	4.823119	0.000000
178.000000	37.104000	4.976262	36.819000	4.981590	0.000000	35.325000	4.650954	35.222000	4.843626	0.000000
179.000000	37.102000	4.875202	36.887000	4.916120	0.000000	35.344000	4.716743	35.237000	4.759499	0.000000
180.000000	37.050000	4.908717	36.795000	4.919042	0.000000	35.210000	4.719523	35.313000	4.778601	0.000000
181.000000	36.937000	4.980866	36.970000	4.857685	0.000000	35.219000	4.731706	35.392000	4.879174	0.000000
182.000000	36.837000	4.981007	36.984000	4.997374	0.000000	35.247000	4.783512	35.489000	4.780782	0.000000
183.000000	36.801000	5.068471	36.902000	4.906363	0.000000	35.205000	4.808635	35.593000	4.904218	0.000000
184.000000	36.755000	5.085369	36.881000	4.832891	0.000000	35.350000	4.863486	35.578000	4.861678	0.000000
185.000000	36.812000	4.940917	36.935000	4.720040	0.000000	35.358000	4.682290	35.571000	4.850460	0.000000
186.000000	36.800000	5.047772	36.898000	4.739367	0.000000	35.446000	4.778188	35.528000	4.677095	0.000000
187.000000	36.934000	5.009356	36.828000	4.854731	0.000000	35.416000	4.750468	35.554000	4.808231	0.000000
188.000000	36.949000	4.920610	36.828000	4.879387	0.000000	35.462000	4.906991	35.498000	4.666047	0.000000
189.000000	36.883000	4.907271	36.909000	5.053981	0.000000	35.519000	4.969672	35.524000	4.668557	0.000000
190.000000	36.923000	4.920068	36.967000	4.974727	0.000000	35.585000	4.939714	35.590000	4.682937	0.000000
191.000000	37.031000	4.870733	37.048000	4.979929	0.000000	35.397000	4.940181	35.522000	4.755367	0.000000
192.000000	36.981000	4.838248	37.035000	5.060215	0.000000	35.283000	4.860546	35.507000	4.817671	0.000000
193.000000	37.025000	4.800456	37.083000	5.149962	0.000000	35.311000	4.855335	35.490000	4.840444	0.000000
194.000000	36.913000	4.772780	37.037000	5.095256	0.000000	35.298000	4.924753	35.349000	4.929219	0.000000
195.000000	36.920000	4.831728	36.984000	4.928463	0.000000	35.341000	5.016246	35.306000	4.937445	0.000000
196.000000	36.923000	4.849234	36.827000	4.891326	0.000000	35.412000	5.039271	35.236000	4.830973	0.000000
197.000000	36.937000	4.895818	36.772000	4.914470	0.000000	35.355000	4.923309	35.291000	4.781037	0.000000
198.000000	36.871000	4.747248	36.867000	4.819057	0.000000	35.311000	4.908389	35.336000	4.808441	0.000000
199.000000	36.909000	4.780661	36.913000	4.964819	0.000000	35.335000	4.743709	35.422000	4.919341	0.000000
