# time	avg1_50	std1_50	avg2_50	std2_50	avg_corr_50	avg1m_50	std1m_50	avg2m_50	std2m_50	avg_corrm_50
28.000000	20.660000	3.505196	20.608000	3.314866	0.000000	20.015000	3.605381	19.997000	3.698242	0.000000
29.000000	20.648000	3.538375	20.540000	3.384435	0.000000	20.069000	3.523101	19.866000	3.657874	0.000000
30.000000	20.574000	3.547749	20.442000	3.399211	0.000000	20.068000	3.481002	19.802000	3.567744	0.000000
31.000000	20.538000	3.448559	20.396000	3.407812	0.000000	20.088000	3.523955	19.681000	3.579558	0.000000
32.000000	20.450000	3.452173	20.382000	3.489997	0.000000	20.093000	3.551669	19.747000	3.656910	0.000000
33.000000	20.343000	3.394901	20.337000	3.427453	0.000000	20.103000	3.583349	19.764000	3.578590	0.000000
34.000000	20.360000	3.450855	20.179000	3.425341	0.000000	20.017000	3.518339	19.735000	3.528849	0.000000
35.000000	20.264000	3.520555	20.094000	3.472055	0.000000	19.964000	3.563243	19.640000	3.560112	0.000000
36.000000	20.276000	3.537206	20.126000	3.375222	0.000000	19.895000	3.569030	19.649000	3.592186	0.000000
37.000000	20.337000	3.449845	20.087000	3.462865	0.000000	19.787000	3.572622	19.505000	3.613859	0.000000
38.000000	20.305000	3.477927	20.067000	3.462443	0.000000	19.744000	3.463591	19.440000	3.705186	0.000000
39.000000	20.284000	3.578735	20.035000	3.461759	0.000000	19.715000	3.484792	19.396000	3.708529	0.000000
40.000000	20.283000	3.483233	19.937000	3.405148	0.000000	19.723000	3.580541	19.419000	3.703706	0.000000
41.000000	20.283000	3.439318	20.034000	3.488674	0.000000	19.592000	3.628434	19.414000	3.664779	0.000000
42.000000	20.198000	3.380946	20.043000	3.477808	0.000000	19.524000	3.577628	19.399000	3.661120	0.000000
43.000000	20.169000	3.434303	19.933000	3.470808	0.000000	19.349000	3.596276	19.253000	3.603192	0.000000
44.000000	20.070000	3.411026	19.943000	3.517066	0.000000	19.253000	3.604024	19.289000	3.643279	0.000000
45.000000	20.085000	3.330732	19.908000	3.444348	0.000000	19.197000	3.595301	19.209000	3.535155	0.000000
46.000000	20.002000	3.378165	19.867000	3.424516	0.000000	19.086000	3.552830	19.227000	3.575398	0.000000
47.000000	19.948000	3.397837	19.781000	3.463674	0.000000	18.968000	3.537369	19.158000	3.482964	0.000000
48.000000	19.899000	3.456703	19.689000	3.499468	0.000000	18.941000	3.583507	19.065000	3.509241	0.000000
49.000000	19.954000	3.532405	19.624000	3.446538	0.000000	19.030000	3.647616	19.065000	3.531398	0.000000
50.000000	19.947000	3.533014	19.670000	3.483547	0.000000	19.019000	3.624174	18.946000	3.490714	0.000000
51.000000	19.876000	3.483479	19.661000	3.425212	0.000000	18.936000	3.618550	18.950000	3.452753	0.000000
52.000000	19.864000	3.495355	19.677000	3.471696	0.000000	18.811000	3.585147	18.969000	3.395886	0.000000
53.000000	19.816000	3.477664	19.680000	3.497656	0.000000	18.831000	3.603393	18.994000	3.484532	0.000000
54.000000	19.887000	3.390904	19.657000	3.572583	0.000000	18.851000	3.522045	18.929000	3.430154	0.000000
55.000000	19.843000	3.408864	19.582000	3.608778	0.000000	18.826000	3.564509	18.870000	3.484695	0.000000
56.000000	19.741000	3.403222	19.502000	3.617181	0.000000	18.803000	3.599471	18.940000	3.527379	0.000000
57.000000	19.781000	3.368240	19.512000	3.572374	0.000000	18.667000	3.589444	18.851000	3.480057	0.000000
58.000000	19.733000	3.390238	19.512000	3.593029	0.000000	18.672000	3.510330	18.811000	3.572013	0.000000
59.000000	19.710000	3.357663	19.607000	3.510634	0.000000	18.641000	3.578005	18.701000	3.602721	0.000000
60.000000	19.739000	3.323685	19.649000	3.491962	0.000000	18.583000	3.557121	18.715000	3.583263	0.000000
61.000000	19.615000	3.304054	19.660000	3.495197	0.000000	18.494000	3.554710	18.692000	3.514134	0.000000
62.000000	19.439000	3.299133	19.620000	3.431851	0.000000	18.500000	3.551619	18.737000	3.470134	0.000000
63.000000	19.506000	3.365110	19.624000	3.427043	0.000000	18.503000	3.530438	18.725000	3.458811	0.000000
64.000000	19.558000	3.376779	19.613000	3.441981	0.000000	18.440000	3.522272	18.692000	3.392217	0.000000
65.000000	19.471000	3.319512	19.552000	3.445765	0.000000	18.451000	3.602443	18.669000	3.374528	0.000000
66.000000	19.535000	3.394521	19.510000	3.451652	0.000000	18.444000	3.568874	18.583000	3.327929	0.000000
67.000000	19.499000	3.357082	19.526000	3.473805	0.000000	18.484000	3.490522	18.490000	3.265256	0.000000
68.000000	19.436000	3.461778	19.395000	3.467705	0.000000	18.514000	3.550184	18.522000	3.318360	0.000000
69.000000	19.449000	3.445490	19.416000	3.408657	0.000000	18.560000	3.513460	18.579000	3.406723	0.000000
70.000000	19.387000	3.394588	19.247000	3.396467	0.000000	18.504000	3.548519	18.527000	3.362034	0.000000
71.000000	19.230000	3.354564	19.322000	3.440395	0.000000	18.467000	3.430002	18.487000	3.441196	0.000000
72.000000	19.254000	3.397570	19.345000	3.460632	0.000000	18.400000	3.421111	18.471000	3.459358	0.000000
73.000000	19.183000	3.395513	19.333000	3.479671	0.000000	18.368000	3.420610	18.455000	3.537792	0.000000
74.000000	19.141000	3.448060	19.308000	3.481255	0.000000	18.381000	3.492254	18.350000	3.487621	0.000000
75.000000	19.173000	3.497295	19.335000	3.445109	0.000000	18.431000	3.438203	18.329000	3.461901	0.000000
76.000000	19.150000	3.581550	19.298000	3.500742	0.000000	18.472000	3.464277	18.295000	3.423445	0.000000
77.000000	19.246000	3.594647	19.220000	3.487922	0.000000	18.407000	3.393722	18.202000	3.470907	0.000000
78.000000	19.260000	3.570770	19.173000	3.448633	0.000000	18.376000	3.426459	18.251000	3.439767	0.000000
79.000000	19.234000	3.508453	19.166000	3.403887	0.000000	18.285000	3.449895	18.312000	3.410668	0.000000
80.000000	19.269000	3.417695	19.272000	3.400002	0.000000	18.279000	3.408982	18.277000	3.445036	0.000000
81.000000	19.295000	3.452821	19.297000	3.388036	0.000000	18.295000	3.418183	18.313000	3.512980	0.000000
82.000000	19.256000	3.449125	19.228000	3.313309	0.000000	18.264000	3.438939	18.309000	3.442313	0.000000
83.000000	19.218000	3.409469	19.164000	3.326425	0.000000	18.180000	3.552408	18.285000	3.476460	0.000000
84.000000	19.219000	3.530020	19.158000	3.373876	0.000000	18.158000	3.558235	18.140000	3.483447	0.000000
85.000000	19.129000	3.452877	19.093000	3.326312	0.000000	18.175000	3.490326	18.063000	3.466270	0.000000
86.000000	19.056000	3.327591	19.016000	3.337026	0.000000	18.090000	3.503983	18.037000	3.499090	0.000000
87.000000	19.041000	3.317125	19.036000	3.271499	0.000000	18.035000	3.557777	18.053000	3.527065	0.000000
88.000000	18.964000	3.410675	19.100000	3.354400	0.000000	18.035000	3.453951	18.094000	3.448357	0.000000
89.000000	19.007000	3.350963	19.052000	3.418084	0.000000	18.047000	3.468831	18.079000	3.482637	0.000000
90.000000	18.916000	3.385402	19.018000	3.356438	0.000000	18.172000	3.512893	18.098000	3.445054	0.000000
91.000000	18.916000	3.426214	18.963000	3.368921	0.000000	18.211000	3.460416	18.122000	3.422735	0.000000
92.000000	18.917000	3.479096	18.929000	3.318126	0.000000	18.238000	3.417800	18.004000	3.391752	0.000000
93.000000	18.850000	3.483317	18.956000	3.370173	0.000000	18.252000	3.385335	18.038000	3.373508	0.000000
94.000000	18.814000	3.415465	18.961000	3.320765	0.000000	18.320000	3.359702	18.081000	3.346108	0.000000
95.000000	18.784000	3.450122	18.951000	3.344936	0.000000	18.187000	3.339466	18.078000	3.396162	0.000000
96.000000	18.789000	3.475411	18.980000	3.400529	0.000000	18.152000	3.406302	18.063000	3.379206	0.000000
97.000000	18.792000	3.449744	19.077000	3.503580	0.000000	18.156000	3.304794	18.013000	3.337189	0.000000
98.000000	18.750000	3.419576	19.142000	3.589406	0.000000	18.160000	3.357142	17.971000	3.426100	0.000000
99.000000	18.735000	3.407459	19.167000	3.546140	0.000000	18.159000	3.386993	17.942000	3.328759	0.000000
100.000000	18.704000	3.363091	19.167000	3.562178	0.000000	18.117000	3.311995	17.948000	3.344144	0.000000
101.000000	18.748000	3.358943	19.024000	3.468923	0.000000	18.163000	3.330230	18.038000	3.344332	0.000000
102.000000	18.844000	3.391410	18.992000	3.519366	0.000000	18.144000	3.326149	18.089000	3.332428	0.000000
103.000000	18.799000	3.402734	18.943000	3.456263	0.000000	18.158000	3.385120	18.054000	3.352474	0.000000
104.000000	18.803000	3.378489	18.910000	3.417294	0.000000	18.045000	3.368824	18.063000	3.465982	0.000000
105.000000	18.745000	3.264043	18.931000	3.352647	0.000000	17.985000	3.430273	17.994000	3.398524	0.000000
106.000000	18.724000	3.375178	18.930000	3.357842	0.000000	17.954000	3.486242	17.955000	3.464531	0.000000
107.000000	18.747000	3.404261	18.860000	3.440698	0.000000	17.900000	3.545702	17.966000	3.484084	0.000000
108.000000	18.743000	3.438161	18.915000	3.461470	0.000000	17.932000	3.601580	17.918000	3.495322	0.000000
109.000000	18.790000	3.471873	18.907000	3.500336	0.000000	17.927000	3.605228	17.889000	3.465643	0.000000
110.000000	18.751000	3.375055	18.921000	3.432602	0.000000	17.901000	3.657485	17.903000	3.384906	0.000000
111.000000	18.726000	3.397782	18.944000	3.383321	0.000000	17.933000	3.582529	17.939000	3.499897	0.000000
112.000000	18.743000	3.387470	18.858000	3.323227	0.000000	17.970000	3.563860	17.922000	3.552171	0.000000
113.000000	18.708000	3.360764	18.882000	3.232348	0.000000	17.932000	3.505335	17.946000	3.474922	0.000000
114.000000	18.641000	3.261306	18.788000	3.351575	0.000000	17.984000	3.508524	17.855000	3.491701	0.000000
115.000000	18.671000	3.282188	18.715000	3.509954	0.000000	17.980000	3.553533	17.851000	3.518352	0.000000
116.000000	18.651000	3.346520	18.791000	3.555182	0.000000	17.930000	3.462239	17.961000	3.486184	0.000000
117.000000	18.584000	3.396019	18.798000	3.526641	0.000000	17.982000	3.483917	17.946000	3.530593	0.000000
118.000000	18.621000	3.355199	18.793000	3.468162	0.000000	18.066000	3.446976	17.977000	3.475409	0.000000
119.000000	18.646000	3.359864	18.781000	3.455870	0.000000	18.067000	3.463309	17.936000	3.491977	0.000000
120.000000	18.598000	3.403292	18.777000	3.462841	0.000000	17.948000	3.486445	17.960000	3.436335	0.000000
121.000000	18.563000	3.408523	18.726000	3.499275	0.000000	17.906000	3.471191	17.928000	3.442792	0.000000
122.000000	18.625000	3.363090	18.759000	3.482085	0.000000	17.913000	3.487324	17.889000	3.590916	0.000000
123.000000	18.578000	3.422560	18.727000	3.520862	0.000000	17.950000	3.446955	17.836000	3.599876	0.000000
124.000000	18.565000	3.432750	18.751000	3.514399	0.000000	17.979000	3.453775	17.831000	3.596726	0.000000
125.000000	18.530000	3.443704	18.724000	3.425759	0.000000	17.945000	3.448184	17.800000	3.562583	0.000000
126.000000	18.465000	3.448300	18.689000	3.319379	0.000000	17.961000	3.445791	17.752000	3.548591	0.000000
127.000000	18.503000	3.414966	18.636000	3.381938	0.000000	18.022000	3.443184	17.753000	3.546264	0.000000
128.000000	18.524000	3.401092	18.658000	3.436719	0.000000	17.943000	3.510805	17.857000	3.603963	0.000000
129.000000	18.444000	3.467112	18.697000	3.396350	0.000000	17.992000	3.460915	17.827000	3.584560	0.000000
130.000000	18.507000	3.457738	18.761000	3.478776	0.000000	17.957000	3.403697	17.825000	3.537566	0.000000
131.000000	18.446000	3.435853	18.683000	3.450002	0.000000	18.006000	3.365704	17.834000	3.573576	0.000000
132.000000	18.483000	3.380194	18.694000	3.443598	0.000000	17.989000	3.438732	17.830000	3.577024	0.000000
133.000000	18.611000	3.392592	18.690000	3.330450	0.000000	18.067000	3.491491	17.782000	3.460993	0.000000
134.000000	18.601000	3.420789	18.745000	3.407635	0.000000	17.977000	3.520010	17.756000	3.496922	0.000000
135.000000	18.582000	3.409293	18.656000	3.465208	0.000000	17.930000	3.418640	17.773000	3.526396	0.000000
136.000000	18.531000	3.319795	18.651000	3.339341	0.000000	18.038000	3.413291	17.787000	3.480464	0.000000
137.000000	18.528000	3.348017	18.580000	3.358214	0.000000	18.142000	3.486809	17.814000	3.524685	0.000000
138.000000	18.522000	3.327389	18.567000	3.468359	0.000000	18.116000	3.486624	17.755000	3.523489	0.000000
139.000000	18.420000	3.416080	18.541000	3.530484	0.000000	18.085000	3.484505	17.725000	3.544485	0.000000
140.000000	18.414000	3.404498	18.569000	3.489304	0.000000	18.023000	3.574978	17.792000	3.554537	0.000000
141.000000	18.400000	3.407932	18.552000	3.452144	0.000000	18.028000	3.588484	17.769000	3.588264	0.000000
142.000000	18.358000	3.394678	18.494000	3.405872	0.000000	18.092000	3.612414	17.815000	3.575301	0.000000
143.000000	18.403000	3.416517	18.486000	3.339731	0.000000	18.131000	3.570972	17.916000	3.564400	0.000000
144.000000	18.514000	3.404674	18.529000	3.326133	0.000000	18.075000	3.602135	17.815000	3.512944	0.000000
145.000000	18.549000	3.439128	18.515000	3.274107	0.000000	18.058000	3.596475	17.815000	3.490956	0.000000
146.000000	18.533000	3.520925	18.542000	3.228968	0.000000	17.998000	3.554715	17.782000	3.491773	0.000000
147.000000	18.570000	3.526627	18.445000	3.195775	0.000000	17.973000	3.470486	17.792000	3.508381	0.000000
148.000000	18.534000	3.492684	18.488000	3.298159	0.000000	17.950000	3.517030	17.781000	3.460786	0.000000
149.000000	18.523000	3.436200	18.404000	3.263860	0.000000	17.922000	3.523339	17.757000	3.466692	0.000000
150.000000	18.509000	3.434810	18.400000	3.379349	0.000000	17.927000	3.537749	17.733000	3.508805	0.000000
151.000000	18.592000	3.412849	18.389000	3.346891	0.000000	17.914000	3.515765	17.730000	3.496441	0.000000
152.000000	18.606000	3.415957	18.365000	3.336132	0.000000	17.838000	3.443509	17.757000	3.540897	0.000000
153.000000	18.676000	3.435844	18.340000	3.294298	0.000000	17.951000	3.372328	17.782000	3.514609	0.000000
154.000000	18.557000	3.413320	18.383000	3.415013	0.000000	17.959000	3.429770	17.798000	3.405759	0.000000
155.000000	18.692000	3.350990	18.391000	3.383507	0.000000	18.094000	3.513284	17.841000	3.406130	0.000000
156.000000	18.769000	3.371890	18.345000	3.423737	0.000000	17.938000	3.473637	17.812000	3.412427	0.000000
157.000000	18.625000	3.336821	18.341000	3.469686	0.000000	17.921000	3.412735	17.716000	3.388413	0.000000
158.000000	18.599000	3.349955	18.475000	3.451576	0.000000	17.899000	3.476320	17.761000	3.432474	0.000000
159.000000	18.628000	3.379292	18.498000	3.422864	0.000000	17.816000	3.509721	17.783000	3.374598	0.000000
160.000000	18.703000	3.399528	18.539000	3.410056	0.000000	17.831000	3.477418	17.692000	3.412204	0.000000
161.000000	18.743000	3.371194	18.543000	3.430765	0.000000	17.861000	3.485352	17.624000	3.417400	0.000000
162.000000	18.799000	3.402440	18.524000	3.423072	0.000000	17.751000	3.472895	17.724000	3.448452	0.000000
163.000000	18.768000	3.508301	18.539000	3.320614	0.000000	17.661000	3.513983	17.644000	3.409584	0.000000
164.000000	18.609000	3.501160	18.607000	3.283375	0.000000	17.652000	3.480359	17.610000	3.403219	0.000000
165.000000	18.605000	3.497567	18.669000	3.316540	0.000000	17.722000	3.548903	17.692000	3.424783	0.000000
166.000000	18.616000	3.462159	18.633000	3.269298	0.000000	17.691000	3.483320	17.661000	3.422584	0.000000
167.000000	18.577000	3.534695	18.645000	3.333013	0.000000	17.776000	3.511385	17.692000	3.310156	0.000000
168.000000	18.592000	3.540273	18.634000	3.381426	0.000000	17.631000	3.576987	17.594000	3.359637	0.000000
169.000000	18.589000	3.438034	18.603000	3.372742	0.000000	17.593000	3.578736	17.553000	3.396055	0.000000
170.000000	18.423000	3.466997	18.583000	3.410148	0.000000	17.644000	3.430636	17.580000	3.295694	0.000000
171.000000	18.386000	3.457601	18.574000	3.449424	0.000000	17.672000	3.443605	17.537000	3.397150	0.000000
172.000000	18.478000	3.502216	18.582000	3.449823	0.000000	17.687000	3.403679	17.588000	3.396506	0.000000
173.000000	18.431000	3.513579	18.481000	3.358517	0.000000	17.676000	3.420091	17.543000	3.490580	0.000000
174.000000	18.420000	3.581564	18.567000	3.258452	0.000000	17.735000	3.446850	17.578000	3.460913	0.000000
175.000000	18.463000	3.569402	18.544000	3.368689	0.000000	17.730000	3.542189	17.612000	3.410785	0.000000
176.000000	18.541000	3.483148	18.518000	3.412576	0.000000	17.703000	3.542710	17.604000	3.366776	0.000000
177.000000	18.520000	3.487062	18.433000	3.444054	0.000000	17.646000	3.469681	17.571000	3.407192	0.000000
178.000000	18.537000	3.428794	18.329000	3.435223	0.000000	17.738000	3.425982	17.605000	3.446009	0.000000
179.000000	18.578000	3.347524	18.383000	3.383240	0.000000	17.847000	3.494795	17.641000	3.393246	0.000000
180.000000	18.547000	3.428380	18.341000	3.380639	0.000000	17.805000	3.484390	17.630000	3.315283	0.000000
181.000000	18.523000	3.432997	18.353000	3.441568	0.000000	17.851000	3.415377	17.669000	3.306273	0.000000
182.000000	18.632000	3.445951	18.369000	3.358696	0.000000	17.837000	3.390049	17.558000	3.304336	0.000000
183.000000	18.599000	3.332296	18.330000	3.444866	0.000000	17.832000	3.442641	17.642000	3.373105	0.000000
184.000000	18.480000	3.466641	18.418000	3.402540	0.000000	17.803000	3.460085	17.720000	3.371587	0.000000
185.000000	18.420000	3.438255	18.394000	3.380350	0.000000	17.759000	3.538208	17.732000	3.389126	0.000000
186.000000	18.379000	3.465164	18.429000	3.408366	0.000000	17.821000	3.550065	17.709000	3.422619	0.000000
187.000000	18.392000	3.368135	18.441000	3.556757	0.000000	17.810000	3.529008	17.680000	3.342694	0.000000
188.000000	18.397000	3.399910	18.366000	3.495432	0.000000	17.781000	3.569739	17.603000	3.386944	0.000000
189.000000	18.365000	3.460603	18.485000	3.493963	0.000000	17.709000	3.529351	17.636000	3.386370	0.000000
190.000000	18.319000	3.472354	18.536000	3.443066	0.000000	17.741000	3.449336	17.670000	3.346804	0.000000
191.000000	18.282000	3.446517	18.505000	3.411741	0.000000	17.757000	3.400875	17.662000	3.414346	0.000000
192.000000	18.376000	3.429085	18.583000	3.420104	0.000000	17.758000	3.464020	17.816000	3.437171	0.000000
193.000000	18.437000	3.535821	18.584000	3.386878	0.000000	17.813000	3.540908	17.907000	3.483727	0.000000
194.000000	18.404000	3.550040	18.513000	3.355567	0.000000	17.734000	3.367082	17.840000	3.555334	0.000000
195.000000	18.399000	3.451637	18.606000	3.385670	0.000000	17.780000	3.368026	17.805000	3.548376	0.000000
196.000000	18.324000	3.435844	18.599000	3.434268	0.000000	17.779000	3.408835	17.772000	3.499431	0.000000
197.000000	18.258000	3.465463	18.578000	3.372227	0.000000	17.749000	3.387034	17.660000	3.427886	0.000000
198.000000	18.245000	3.430011	18.634000	3.418193	0.000000	17.652000	3.406596	17.685000	3.456845	0.000000
199.000000	18.350000	3.405510	18.686000	3.464304	0.000000	17.701000	3.530666	17.685000	3.382569	0.000000
