# time	avg1_50	std1_50	avg2_50	std2_50	avg_corr_50	avg1m_50	std1m_50	avg2m_50	std2m_50	avg_corrm_50
49.000000	19.882000	3.512844	20.043000	3.477808	0.000000	19.268000	3.529614	19.098000	3.462137	0.000000
50.000000	19.905000	3.585802	19.980000	3.602999	0.000000	19.154000	3.513728	19.202000	3.385734	0.000000
51.000000	19.920000	3.557752	19.937000	3.628640	0.000000	19.153000	3.544516	19.101000	3.398941	0.000000
52.000000	19.921000	3.473148	19.812000	3.549459	0.000000	19.094000	3.486999	19.032000	3.407488	0.000000
53.000000	19.819000	3.369012	19.757000	3.505988	0.000000	19.081000	3.558432	18.977000	3.380011	0.000000
54.000000	19.846000	3.331409	19.652000	3.520639	0.000000	19.082000	3.569212	18.891000	3.386609	0.000000
55.000000	19.813000	3.336470	19.550000	3.534615	0.000000	19.055000	3.594993	18.968000	3.492703	0.000000
56.000000	19.790000	3.465530	19.521000	3.561960	0.000000	18.946000	3.586793	18.880000	3.484480	0.000000
57.000000	19.739000	3.491830	19.488000	3.619372	0.000000	18.958000	3.542349	18.817000	3.497072	0.000000
58.000000	19.738000	3.507614	19.487000	3.679107	0.000000	18.869000	3.597755	18.745000	3.536944	0.000000
59.000000	19.747000	3.526328	19.496000	3.625739	0.000000	18.959000	3.555182	18.699000	3.546886	0.000000
60.000000	19.772000	3.581343	19.468000	3.573370	0.000000	18.917000	3.598626	18.661000	3.618021	0.000000
61.000000	19.704000	3.522837	19.399000	3.540875	0.000000	18.812000	3.510649	18.578000	3.578535	0.000000
62.000000	19.661000	3.507432	19.249000	3.494424	0.000000	18.785000	3.486657	18.628000	3.513633	0.000000
63.000000	19.576000	3.465288	19.273000	3.439254	0.000000	18.741000	3.468994	18.536000	3.479469	0.000000
64.000000	19.544000	3.451965	19.200000	3.517670	0.000000	18.695000	3.413206	18.531000	3.461364	0.000000
65.000000	19.522000	3.459410	19.219000	3.452975	0.000000	18.673000	3.464112	18.566000	3.448136	0.000000
66.000000	19.518000	3.374563	19.295000	3.536096	0.000000	18.673000	3.541479	18.459000	3.399164	0.000000
67.000000	19.524000	3.363841	19.279000	3.541915	0.000000	18.645000	3.561597	18.497000	3.474477	0.000000
68.000000	19.486000	3.365383	19.368000	3.600913	0.000000	18.667000	3.439493	18.366000	3.461798	0.000000
69.000000	19.460000	3.366066	19.280000	3.611316	0.000000	18.663000	3.482446	18.341000	3.496387	0.000000
70.000000	19.495000	3.470443	19.296000	3.516303	0.000000	18.595000	3.517240	18.335000	3.500396	0.000000
71.000000	19.335000	3.412151	19.180000	3.454794	0.000000	18.494000	3.397052	18.269000	3.488358	0.000000
72.000000	19.277000	3.477107	19.188000	3.371447	0.000000	18.463000	3.375001	18.303000	3.527491	0.000000
73.000000	19.223000	3.551517	19.145000	3.365706	0.000000	18.441000	3.399488	18.327000	3.503722	0.000000
74.000000	19.189000	3.491888	19.076000	3.387953	0.000000	18.438000	3.402669	18.271000	3.437959	0.000000
75.000000	19.174000	3.526999	19.088000	3.369608	0.000000	18.543000	3.444728	18.213000	3.414913	0.000000
76.000000	19.159000	3.494813	19.121000	3.405343	0.000000	18.463000	3.446539	18.224000	3.462633	0.000000
77.000000	19.065000	3.449170	19.163000	3.431680	0.000000	18.410000	3.482226	18.147000	3.414292	0.000000
78.000000	19.164000	3.430613	19.168000	3.411418	0.000000	18.463000	3.554804	18.128000	3.449872	0.000000
79.000000	19.152000	3.492405	19.170000	3.478951	0.000000	18.444000	3.586484	18.159000	3.463484	0.000000
80.000000	19.101000	3.418304	19.188000	3.526564	0.000000	18.314000	3.550691	18.117000	3.448668	0.000000
81.000000	19.082000	3.388698	19.152000	3.498699	0.000000	18.298000	3.644063	18.149000	3.512093	0.000000
82.000000	19.060000	3.422338	19.067000	3.461576	0.000000	18.322000	3.541231	18.067000	3.503214	0.000000
83.000000	19.071000	3.472745	19.008000	3.411735	0.000000	18.316000	3.604739	18.111000	3.427343	0.000000
84.000000	19.006000	3.434525	18.967000	3.362426	0.000000	18.262000	3.558561	18.113000	3.416757	0.000000
85.000000	19.052000	3.357871	18.898000	3.328603	0.000000	18.278000	3.532523	18.077000	3.437015	0.000000
86.000000	18.981000	3.426170	18.782000	3.312171	0.000000	18.247000	3.523917	18.183000	3.464031	0.000000
87.000000	19.034000	3.458734	18.814000	3.359376	0.000000	18.284000	3.599909	18.171000	3.394961	0.000000
88.000000	18.999000	3.476924	18.821000	3.301660	0.000000	18.377000	3.595674	18.099000	3.375085	0.000000
89.000000	19.011000	3.384210	18.843000	3.349679	0.000000	18.433000	3.541400	18.012000	3.363608	0.000000
90.000000	19.025000	3.404170	18.809000	3.311272	0.000000	18.337000	3.497346	17.984000	3.379903	0.000000
91.000000	18.983000	3.461605	18.903000	3.316865	0.000000	18.330000	3.383947	17.953000	3.424148	0.000000
92.000000	18.932000	3.446647	18.854000	3.292519	0.000000	18.197000	3.413531	17.915000	3.364487	0.000000
93.000000	18.885000	3.481921	18.758000	3.338778	0.000000	18.202000	3.380118	17.920000	3.350164	0.000000
