# time	avg1_10	std1_10	avg2_10	std2_10	avg_corr_10	avg1m_10	std1m_10	avg2m_10	std2m_10	avg_corrm_10
42.000000	4.032000	1.494984	3.974000	1.568861	0.000000	3.922000	1.627242	3.973000	1.567250	0.000000
43.000000	4.000000	1.509967	3.983000	1.572486	0.000000	3.904000	1.603366	3.915000	1.570279	0.000000
44.000000	3.951000	1.518091	3.981000	1.562894	0.000000	3.906000	1.575806	3.871000	1.576185	0.000000
45.000000	3.998000	1.528397	3.990000	1.548515	0.000000	3.900000	1.609969	3.839000	1.575144	0.000000
46.000000	3.941000	1.517735	3.971000	1.542128	0.000000	3.922000	1.617379	3.798000	1.562433	0.000000
47.000000	3.957000	1.524845	3.937000	1.537866	0.000000	3.937000	1.617106	3.783000	1.569048	0.000000
48.000000	3.949000	1.533101	3.913000	1.513087	0.000000	3.918000	1.572029	3.775000	1.548023	0.000000
49.000000	3.978000	1.542568	3.896000	1.503058	0.000000	3.926000	1.575603	3.790000	1.554317	0.000000
50.000000	3.973000	1.556365	3.899000	1.510893	0.000000	3.895000	1.593102	3.825000	1.558324	0.000000
51.000000	3.993000	1.544329	3.900000	1.503330	0.000000	3.872000	1.592990	3.800000	1.537530	0.000000
52.000000	3.983000	1.563557	3.924000	1.508053	0.000000	3.870000	1.570064	3.803000	1.556339	0.000000
53.000000	3.955000	1.514917	3.934000	1.480420	0.000000	3.888000	1.558671	3.786000	1.553771	0.000000
54.000000	3.957000	1.500384	3.964000	1.520758	0.000000	3.851000	1.522760	3.756000	1.547406	0.000000
55.000000	3.958000	1.496074	3.991000	1.529352	0.000000	3.846000	1.571714	3.750000	1.591069	0.000000
56.000000	3.957000	1.523532	4.003000	1.517561	0.000000	3.870000	1.585276	3.795000	1.619560	0.000000
57.000000	3.930000	1.530065	3.957000	1.524189	0.000000	3.896000	1.549575	3.771000	1.624364	0.000000
58.000000	3.887000	1.555709	3.974000	1.512390	0.000000	3.882000	1.553086	3.775000	1.615665	0.000000
59.000000	3.870000	1.518256	3.952000	1.549741	0.000000	3.880000	1.573404	3.773000	1.630788	0.000000
60.000000	3.896000	1.524855	3.944000	1.568714	0.000000	3.852000	1.576736	3.784000	1.602917	0.000000
61.000000	3.875000	1.507108	3.953000	1.559741	0.000000	3.818000	1.535863	3.818000	1.592129	0.000000
62.000000	3.882000	1.481241	3.889000	1.633609	0.000000	3.824000	1.523491	3.804000	1.582904	0.000000
63.000000	3.927000	1.519102	3.903000	1.617897	0.000000	3.777000	1.498423	3.784000	1.564399	0.000000
64.000000	3.943000	1.511870	3.914000	1.602686	0.000000	3.789000	1.540934	3.787000	1.570870	0.000000
65.000000	3.938000	1.515967	3.942000	1.608924	0.000000	3.754000	1.561885	3.772000	1.572265	0.000000
66.000000	3.927000	1.542618	3.916000	1.594661	0.000000	3.764000	1.586917	3.762000	1.576501	0.000000
67.000000	3.930000	1.578955	3.892000	1.579980	0.000000	3.695000	1.608718	3.757000	1.619244	0.000000
68.000000	3.908000	1.557413	3.863000	1.558278	0.000000	3.704000	1.621846	3.748000	1.609502	0.000000
69.000000	3.930000	1.598468	3.855000	1.525770	0.000000	3.654000	1.572986	3.751000	1.592168	0.000000
70.000000	3.960000	1.544798	3.872000	1.545191	0.000000	3.645000	1.563002	3.718000	1.621874	0.000000
71.000000	3.927000	1.534168	3.857000	1.539010	0.000000	3.673000	1.546632	3.683000	1.612610	0.000000
72.000000	3.899000	1.557819	3.831000	1.550625	0.000000	3.700000	1.539480	3.698000	1.595868	0.000000
73.000000	3.890000	1.538798	3.812000	1.557773	0.000000	3.741000	1.556252	3.703000	1.592103	0.000000
74.000000	3.880000	1.549710	3.789000	1.520684	0.000000	3.736000	1.545414	3.730000	1.610311	0.000000
75.000000	3.852000	1.539512	3.774000	1.513580	0.000000	3.768000	1.549895	3.731000	1.603945	0.000000
76.000000	3.843000	1.557033	3.807000	1.541347	0.000000	3.719000	1.566537	3.692000	1.572621	0.000000
77.000000	3.881000	1.566154	3.781000	1.547591	0.000000	3.722000	1.583893	3.672000	1.543508	0.000000
78.000000	3.868000	1.539667	3.843000	1.549952	0.000000	3.723000	1.591939	3.659000	1.520763	0.000000
79.000000	3.866000	1.532985	3.865000	1.542976	0.000000	3.720000	1.604868	3.650000	1.499833	0.000000
80.000000	3.834000	1.553204	3.870000	1.559840	0.000000	3.697000	1.612821	3.649000	1.507912	0.000000
81.000000	3.815000	1.556527	3.879000	1.590081	0.000000	3.678000	1.616885	3.641000	1.519908	0.000000
82.000000	3.804000	1.586059	3.865000	1.578852	0.000000	3.695000	1.606230	3.686000	1.534733	0.000000
83.000000	3.831000	1.583805	3.831000	1.571763	0.000000	3.682000	1.598398	3.686000	1.532777	0.000000
84.000000	3.839000	1.570057	3.855000	1.529044	0.000000	3.722000	1.602097	3.716000	1.559918	0.000000
85.000000	3.834000	1.602637	3.870000	1.532677	0.000000	3.678000	1.593837	3.704000	1.566647	0.000000
86.000000	3.830000	1.569427	3.856000	1.552825	0.000000	3.718000	1.580657	3.716000	1.543160	0.000000
87.000000	3.786000	1.571688	3.868000	1.535766	0.000000	3.721000	1.568171	3.730000	1.544377	0.000000
88.000000	3.814000	1.577785	3.881000	1.568069	0.000000	3.715000	1.542004	3.728000	1.536885	0.000000
89.000000	3.786000	1.611274	3.860000	1.570478	0.000000	3.701000	1.515123	3.734000	1.551530	0.000000
90.000000	3.792000	1.602728	3.851000	1.533232	0.000000	3.700000	1.534275	3.701000	1.549709	0.000000
91.000000	3.784000	1.560559	3.827000	1.555979	0.000000	3.720000	1.534796	3.697000	1.557302	0.000000
92.000000	3.783000	1.601846	3.782000	1.580657	0.000000	3.745000	1.533615	3.680000	1.551644	0.000000
93.000000	3.761000	1.596208	3.775000	1.547377	0.000000	3.777000	1.559895	3.682000	1.570629	0.000000
94.000000	3.753000	1.582400	3.806000	1.537649	0.000000	3.719000	1.583679	3.671000	1.586430	0.000000
95.000000	3.777000	1.585961	3.801000	1.515057	0.000000	3.750000	1.586663	3.637000	1.575827	0.000000
96.000000	3.763000	1.587713	3.839000	1.522852	0.000000	3.730000	1.594083	3.614000	1.588397	0.000000
97.000000	3.756000	1.551278	3.839000	1.547604	0.000000	3.674000	1.527653	3.623000	1.583942	0.000000
98.000000	3.743000	1.550145	3.834000	1.538325	0.000000	3.686000	1.554800	3.616000	1.544844	0.000000
99.000000	3.777000	1.585961	3.833000	1.539192	0.000000	3.689000	1.578695	3.612000	1.558671	0.000000
100.000000	3.835000	1.589898	3.838000	1.532891	0.000000	3.691000	1.574014	3.595000	1.565559	0.000000
101.000000	3.862000	1.533283	3.804000	1.540644	0.000000	3.660000	1.537010	3.617000	1.598847	0.000000
102.000000	3.855000	1.517226	3.780000	1.543891	0.000000	3.666000	1.553848	3.616000	1.577512	0.000000
103.000000	3.860000	1.510099	3.803000	1.536291	0.000000	3.675000	1.554791	3.615000	1.571234	0.000000
104.000000	3.887000	1.522574	3.776000	1.547845	0.000000	3.663000	1.588531	3.580000	1.553577	0.000000
105.000000	3.853000	1.535380	3.769000	1.553589	0.000000	3.673000	1.609991	3.537000	1.559689	0.000000
106.000000	3.922000	1.533596	3.741000	1.561384	0.000000	3.704000	1.584419	3.549000	1.547772	0.000000
107.000000	3.904000	1.528000	3.771000	1.551953	0.000000	3.653000	1.607666	3.583000	1.543085	0.000000
108.000000	3.860000	1.529837	3.780000	1.578480	0.000000	3.630000	1.569427	3.558000	1.514145	0.000000
109.000000	3.880000	1.506519	3.788000	1.544363	0.000000	3.640000	1.576198	3.543000	1.514646	0.000000
110.000000	3.833000	1.513642	3.791000	1.553486	0.000000	3.619000	1.596195	3.539000	1.550638	0.000000
111.000000	3.829000	1.558768	3.788000	1.561748	0.000000	3.596000	1.566775	3.569000	1.568834	0.000000
112.000000	3.802000	1.531926	3.787000	1.541308	0.000000	3.584000	1.546268	3.584000	1.545621	0.000000
113.000000	3.755000	1.557875	3.750000	1.527580	0.000000	3.597000	1.589525	3.592000	1.587935	0.000000
114.000000	3.745000	1.564601	3.790000	1.528365	0.000000	3.593000	1.585986	3.602000	1.596119	0.000000
115.000000	3.731000	1.534483	3.793000	1.516625	0.000000	3.610000	1.546577	3.580000	1.574675	0.000000
116.000000	3.749000	1.527088	3.743000	1.533281	0.000000	3.628000	1.517767	3.560000	1.606985	0.000000
117.000000	3.786000	1.515983	3.729000	1.503183	0.000000	3.617000	1.553805	3.562000	1.578023	0.000000
118.000000	3.793000	1.534976	3.750000	1.525615	0.000000	3.590000	1.530980	3.574000	1.584463	0.000000
119.000000	3.781000	1.520868	3.787000	1.530892	0.000000	3.581000	1.540597	3.593000	1.579668	0.000000
120.000000	3.754000	1.502493	3.798000	1.537919	0.000000	3.595000	1.546278	3.595000	1.609029	0.000000
121.000000	3.768000	1.484647	3.812000	1.545528	0.000000	3.626000	1.532359	3.550000	1.604213	0.000000
122.000000	3.811000	1.508403	3.840000	1.547385	0.000000	3.614000	1.500335	3.560000	1.558974	0.000000
123.000000	3.801000	1.536684	3.817000	1.556120	0.000000	3.600000	1.476482	3.553000	1.559228	0.000000
124.000000	3.809000	1.541596	3.838000	1.540700	0.000000	3.599000	1.506718	3.522000	1.542568	0.000000
125.000000	3.812000	1.529266	3.852000	1.511323	0.000000	3.615000	1.483501	3.531000	1.543709	0.000000
126.000000	3.768000	1.528455	3.842000	1.518235	0.000000	3.643000	1.502515	3.518000	1.553601	0.000000
127.000000	3.745000	1.518544	3.818000	1.498958	0.000000	3.629000	1.530150	3.525000	1.541874	0.000000
128.000000	3.753000	1.549836	3.815000	1.521438	0.000000	3.646000	1.548123	3.512000	1.521136	0.000000
129.000000	3.792000	1.553942	3.830000	1.597216	0.000000	3.593000	1.559920	3.507000	1.503978	0.000000
130.000000	3.818000	1.530646	3.811000	1.573937	0.000000	3.617000	1.554449	3.525000	1.529502	0.000000
131.000000	3.813000	1.570360	3.808000	1.551495	0.000000	3.607000	1.508824	3.547000	1.545895	0.000000
132.000000	3.824000	1.591548	3.823000	1.560023	0.000000	3.626000	1.513316	3.562000	1.561460	0.000000
133.000000	3.824000	1.612769	3.785000	1.560377	0.000000	3.663000	1.568257	3.532000	1.533941	0.000000
134.000000	3.808000	1.574527	3.764000	1.540878	0.000000	3.676000	1.589662	3.497000	1.526431	0.000000
135.000000	3.800000	1.536229	3.741000	1.530986	0.000000	3.708000	1.568036	3.507000	1.512597	0.000000
136.000000	3.785000	1.539083	3.736000	1.544119	0.000000	3.672000	1.563463	3.505000	1.505316	0.000000
137.000000	3.783000	1.541399	3.752000	1.564128	0.000000	3.645000	1.559800	3.516000	1.524383	0.000000
138.000000	3.786000	1.555700	3.720000	1.557434	0.000000	3.662000	1.573454	3.514000	1.532255	0.000000
139.000000	3.756000	1.555141	3.724000	1.591799	0.000000	3.677000	1.582615	3.519000	1.508522	0.000000
140.000000	3.742000	1.537347	3.698000	1.570604	0.000000	3.630000	1.573245	3.535000	1.482827	0.000000
141.000000	3.742000	1.539947	3.725000	1.579676	0.000000	3.649000	1.593047	3.534000	1.490921	0.000000
142.000000	3.763000	1.548170	3.730000	1.602217	0.000000	3.654000	1.531758	3.545000	1.501990	0.000000
143.000000	3.782000	1.558357	3.709000	1.581240	0.000000	3.654000	1.537623	3.550000	1.502498	0.000000
144.000000	3.763000	1.564235	3.724000	1.569020	0.000000	3.637000	1.545714	3.513000	1.500610	0.000000
145.000000	3.789000	1.600150	3.714000	1.524534	0.000000	3.606000	1.548149	3.515000	1.483838	0.000000
146.000000	3.774000	1.570008	3.675000	1.518346	0.000000	3.578000	1.560101	3.539000	1.528555	0.000000
147.000000	3.792000	1.580106	3.665000	1.524065	0.000000	3.577000	1.549862	3.599000	1.499400	0.000000
148.000000	3.811000	1.543787	3.693000	1.513523	0.000000	3.547000	1.534207	3.580000	1.517103	0.000000
149.000000	3.783000	1.521154	3.691000	1.513116	0.000000	3.574000	1.561577	3.569000	1.543126	0.000000
150.000000	3.795000	1.502989	3.690000	1.488590	0.000000	3.566000	1.577861	3.522000	1.527585	0.000000
151.000000	3.813000	1.531023	3.694000	1.486057	0.000000	3.589000	1.550509	3.517000	1.550391	0.000000
152.000000	3.802000	1.569967	3.705000	1.509296	0.000000	3.570000	1.536587	3.540000	1.554477	0.000000
153.000000	3.795000	1.567474	3.698000	1.541037	0.000000	3.535000	1.552667	3.555000	1.582711	0.000000
154.000000	3.784000	1.576497	3.705000	1.508633	0.000000	3.580000	1.563841	3.576000	1.569785	0.000000
155.000000	3.764000	1.574263	3.675000	1.499792	0.000000	3.569000	1.553460	3.599000	1.549258	0.000000
156.000000	3.787000	1.512492	3.674000	1.486514	0.000000	3.593000	1.580934	3.625000	1.571743	0.000000
157.000000	3.756000	1.512106	3.697000	1.497061	0.000000	3.531000	1.544357	3.647000	1.536356	0.000000
158.000000	3.753000	1.515253	3.708000	1.489542	0.000000	3.544000	1.559508	3.633000	1.530461	0.000000
159.000000	3.770000	1.518256	3.712000	1.466648	0.000000	3.560000	1.576832	3.626000	1.558244	0.000000
160.000000	3.774000	1.531967	3.696000	1.473630	0.000000	3.577000	1.582426	3.603000	1.530160	0.000000
161.000000	3.750000	1.530196	3.684000	1.469743	0.000000	3.566000	1.552947	3.583000	1.517600	0.000000
162.000000	3.722000	1.546841	3.689000	1.508071	0.000000	3.552000	1.559261	3.575000	1.523934	0.000000
163.000000	3.724000	1.524409	3.696000	1.504521	0.000000	3.569000	1.550238	3.499000	1.473770	0.000000
164.000000	3.689000	1.547992	3.657000	1.505108	0.000000	3.556000	1.564885	3.526000	1.511067	0.000000
165.000000	3.686000	1.543828	3.680000	1.481756	0.000000	3.558000	1.518103	3.525000	1.565687	0.000000
166.000000	3.697000	1.538568	3.681000	1.497745	0.000000	3.528000	1.528141	3.543000	1.586238	0.000000
167.000000	3.670000	1.563042	3.672000	1.511428	0.000000	3.554000	1.521540	3.525000	1.538628	0.000000
168.000000	3.725000	1.520321	3.663000	1.511764	0.000000	3.546000	1.534889	3.549000	1.549709	0.000000
169.000000	3.710000	1.519836	3.683000	1.484086	0.000000	3.536000	1.545543	3.565000	1.521110	0.000000
170.000000	3.701000	1.536099	3.700000	1.462874	0.000000	3.514000	1.499935	3.494000	1.541416	0.000000
171.000000	3.764000	1.513375	3.678000	1.442330	0.000000	3.560000	1.500800	3.487000	1.527688	0.000000
172.000000	3.748000	1.502164	3.728000	1.455341	0.000000	3.592000	1.530861	3.503000	1.511288	0.000000
173.000000	3.764000	1.548646	3.658000	1.501678	0.000000	3.630000	1.542433	3.523000	1.493811	0.000000
174.000000	3.775000	1.551249	3.673000	1.475151	0.000000	3.623000	1.548829	3.545000	1.486598	0.000000
175.000000	3.793000	1.544717	3.692000	1.498378	0.000000	3.597000	1.581326	3.516000	1.473005	0.000000
176.000000	3.784000	1.548982	3.698000	1.506916	0.000000	3.589000	1.579898	3.514000	1.449070	0.000000
177.000000	3.788000	1.549534	3.673000	1.504683	0.000000	3.595000	1.578282	3.539000	1.485422	0.000000
178.000000	3.795000	1.508965	3.686000	1.497800	0.000000	3.591000	1.558114	3.532000	1.472065	0.000000
179.000000	3.815000	1.502257	3.662000	1.539401	0.000000	3.611000	1.583565	3.525000	1.455807	0.000000
180.000000	3.833000	1.499037	3.660000	1.511423	0.000000	3.604000	1.573907	3.475000	1.481005	0.000000
181.000000	3.833000	1.509672	3.651000	1.525516	0.000000	3.633000	1.575535	3.503000	1.496660	0.000000
182.000000	3.835000	1.497924	3.656000	1.529596	0.000000	3.610000	1.561378	3.507000	1.469677	0.000000
183.000000	3.823000	1.521733	3.654000	1.521277	0.000000	3.595000	1.563642	3.526000	1.485033	0.000000
184.000000	3.828000	1.523291	3.616000	1.493501	0.000000	3.573000	1.549410	3.548000	1.493886	0.000000
185.000000	3.863000	1.527819	3.624000	1.499541	0.000000	3.588000	1.555074	3.553000	1.465330	0.000000
186.000000	3.844000	1.500555	3.605000	1.481545	0.000000	3.557000	1.508228	3.588000	1.481302	0.000000
187.000000	3.823000	1.519760	3.615000	1.490897	0.000000	3.562000	1.525830	3.604000	1.505053	0.000000
188.000000	3.790000	1.525746	3.630000	1.513638	0.000000	3.554000	1.537883	3.631000	1.568069	0.000000
189.000000	3.801000	1.566333	3.609000	1.477200	0.000000	3.570000	1.566238	3.621000	1.521630	0.000000
190.000000	3.821000	1.579544	3.643000	1.481739	0.000000	3.563000	1.570997	3.579000	1.489214	0.000000
191.000000	3.775000	1.586939	3.651000	1.493720	0.000000	3.597000	1.559677	3.560000	1.497465	0.000000
192.000000	3.750000	1.594208	3.692000	1.480249	0.000000	3.560000	1.551902	3.562000	1.469066	0.000000
193.000000	3.745000	1.544660	3.699000	1.518683	0.000000	3.553000	1.564350	3.530000	1.501033	0.000000
194.000000	3.772000	1.532324	3.713000	1.506198	0.000000	3.535000	1.566134	3.532000	1.498324	0.000000
195.000000	3.759000	1.520171	3.715000	1.541355	0.000000	3.546000	1.564572	3.577000	1.491332	0.000000
196.000000	3.771000	1.503516	3.744000	1.504149	0.000000	3.556000	1.514221	3.576000	1.480616	0.000000
197.000000	3.736000	1.557660	3.746000	1.491135	0.000000	3.541000	1.500106	3.577000	1.509990	0.000000
198.000000	3.741000	1.529679	3.731000	1.498879	0.000000	3.572000	1.559107	3.565000	1.518478	0.000000
199.000000	3.738000	1.565681	3.709000	1.515361	0.000000	3.591000	1.555545	3.550000	1.534764	0.000000
