# time	avg1_100	std1_100	avg2_100	std2_100	avg_corr_100	avg1m_100	std1m_100	avg2m_100	std2m_100	avg_corrm_100
37.000000	40.592000	4.893622	40.531000	4.835601	0.000000	39.321000	4.772416	39.493000	5.117416	0.000000
38.000000	40.503000	4.926661	40.378000	4.858510	0.000000	39.133000	4.692900	39.359000	5.043423	0.000000
39.000000	40.382000	4.921796	40.285000	4.686553	0.000000	39.143000	4.752110	39.318000	5.039531	0.000000
40.000000	40.207000	5.063610	40.170000	4.683919	0.000000	39.027000	4.692576	39.204000	5.090814	0.000000
41.000000	40.064000	4.950344	40.176000	4.780065	0.000000	38.943000	4.685696	38.974000	5.077925	0.000000
42.000000	39.967000	4.915477	40.183000	4.812225	0.000000	38.912000	4.747026	38.831000	5.063836	0.000000
43.000000	39.905000	5.025134	40.089000	4.827533	0.000000	38.895000	4.732227	38.829000	5.069296	0.000000
44.000000	39.758000	4.939983	39.956000	4.889383	0.000000	38.767000	4.670622	38.647000	4.985418	0.000000
45.000000	39.741000	4.892230	39.820000	4.890358	0.000000	38.688000	4.693256	38.523000	4.962204	0.000000
46.000000	39.675000	4.880100	39.646000	5.023015	0.000000	38.564000	4.700415	38.465000	4.903343	0.000000
47.000000	39.590000	4.967686	39.558000	5.044664	0.000000	38.440000	4.784809	38.376000	4.827486	0.000000
48.000000	39.631000	4.924920	39.696000	5.111319	0.000000	38.301000	4.800875	38.321000	4.875239	0.000000
49.000000	39.635000	4.902017	39.608000	5.088648	0.000000	38.191000	4.759886	38.287000	4.910869	0.000000
50.000000	39.814000	4.871489	39.589000	4.898783	0.000000	38.152000	4.823992	38.201000	4.915750	0.000000
51.000000	39.712000	4.978459	39.468000	4.885793	0.000000	38.201000	4.845059	38.143000	4.943739	0.000000
52.000000	39.666000	4.901678	39.393000	4.782735	0.000000	38.152000	4.862190	38.083000	4.951981	0.000000
53.000000	39.564000	4.843749	39.231000	4.703365	0.000000	38.093000	4.840904	38.079000	4.957495	0.000000
54.000000	39.614000	4.884568	39.342000	4.832498	0.000000	37.973000	4.924863	37.993000	4.928179	0.000000
55.000000	39.481000	4.894245	39.199000	4.958972	0.000000	37.920000	5.033051	37.946000	4.924133	0.000000
56.000000	39.304000	4.898529	39.135000	4.856004	0.000000	37.787000	5.153216	37.953000	4.987864	0.000000
57.000000	39.261000	4.710507	39.098000	4.927514	0.000000	37.817000	5.106614	37.841000	4.943250	0.000000
58.000000	39.181000	4.875063	39.026000	4.950891	0.000000	37.860000	5.143190	37.763000	5.018848	0.000000
59.000000	39.105000	4.838386	38.776000	4.859817	0.000000	37.624000	5.115137	37.673000	4.997006	0.000000
60.000000	39.023000	4.766390	38.827000	4.801986	0.000000	37.610000	5.014968	37.598000	4.913288	0.000000
61.000000	38.995000	4.879239	38.597000	4.859690	0.000000	37.444000	4.993883	37.539000	4.967140	0.000000
62.000000	38.967000	4.816421	38.576000	4.826616	0.000000	37.532000	5.007492	37.445000	5.013479	0.000000
63.000000	38.890000	4.737921	38.555000	4.858701	0.000000	37.402000	5.072317	37.440000	4.939474	0.000000
64.000000	38.721000	4.745436	38.799000	4.896386	0.000000	37.410000	4.998790	37.410000	4.931724	0.000000
65.000000	38.599000	4.788966	38.803000	4.892258	0.000000	37.385000	4.969987	37.159000	4.880340	0.000000
66.000000	38.714000	4.797104	38.690000	4.979749	0.000000	37.290000	5.045384	37.091000	4.833707	0.000000
67.000000	38.697000	4.818422	38.634000	4.900209	0.000000	37.203000	4.994576	37.001000	4.836011	0.000000
68.000000	38.563000	4.782471	38.505000	4.832388	0.000000	37.152000	4.973821	37.001000	4.828975	0.000000
69.000000	38.351000	4.783283	38.461000	4.830785	0.000000	37.136000	4.852783	37.132000	4.877148	0.000000
70.000000	38.250000	4.817624	38.435000	4.830712	0.000000	36.949000	5.134627	36.936000	4.906313	0.000000
71.000000	38.124000	4.711966	38.482000	4.871106	0.000000	36.886000	4.983072	36.777000	4.849667	0.000000
72.000000	38.270000	4.681357	38.425000	4.801914	0.000000	36.926000	4.860712	36.654000	4.827244	0.000000
73.000000	38.197000	4.898387	38.390000	4.852412	0.000000	36.816000	4.911837	36.510000	4.730317	0.000000
74.000000	38.172000	4.916138	38.252000	4.808794	0.000000	36.677000	4.879003	36.616000	4.834930	0.000000
75.000000	38.184000	4.867047	38.251000	4.804581	0.000000	36.676000	4.928795	36.665000	4.871219	0.000000
76.000000	38.157000	4.914708	38.203000	4.744448	0.000000	36.644000	4.933889	36.739000	4.853131	0.000000
77.000000	38.092000	4.977704	38.131000	4.805189	0.000000	36.571000	4.903566	36.677000	4.847749	0.000000
78.000000	38.113000	4.910013	38.182000	4.809665	0.000000	36.546000	4.920964	36.625000	4.986219	0.000000
79.000000	38.004000	4.835906	38.203000	4.740864	0.000000	36.477000	4.904026	36.501000	5.034680	0.000000
80.000000	38.027000	4.816458	38.172000	4.815643	0.000000	36.427000	4.851461	36.390000	5.081132	0.000000
81.000000	38.046000	4.805193	38.019000	4.864220	0.000000	36.239000	4.827409	36.414000	5.022211	0.000000
82.000000	38.003000	4.752998	37.970000	4.848618	0.000000	36.268000	4.819977	36.358000	4.971905	0.000000
83.000000	37.847000	4.782216	37.939000	4.901151	0.000000	36.321000	4.914464	36.306000	4.880201	0.000000
84.000000	37.826000	4.804344	37.970000	4.936912	0.000000	36.419000	4.906265	36.271000	4.891785	0.000000
85.000000	37.677000	4.857023	38.039000	4.913194	0.000000	36.462000	5.033146	36.183000	5.013134	0.000000
86.000000	37.637000	4.967216	38.089000	4.913764	0.000000	36.446000	4.969616	36.071000	4.925440	0.000000
87.000000	37.772000	5.032695	37.961000	4.892390	0.000000	36.546000	5.051325	36.155000	5.044896	0.000000
88.000000	37.767000	5.005668	37.970000	4.857067	0.000000	36.639000	4.960915	36.150000	5.038601	0.000000
89.000000	37.843000	4.979995	37.958000	4.857184	0.000000	36.500000	4.842107	36.084000	5.000494	0.000000
90.000000	37.742000	4.984118	37.981000	4.834733	0.000000	36.390000	4.758561	35.906000	4.957738	0.000000
91.000000	37.829000	4.882393	37.882000	4.817476	0.000000	36.220000	4.759370	35.910000	4.930913	0.000000
92.000000	37.812000	4.831838	37.827000	4.908062	0.000000	36.096000	4.929177	36.070000	4.875356	0.000000
93.000000	37.661000	4.963877	37.706000	4.856909	0.000000	36.219000	4.947023	36.139000	4.864944	0.000000
94.000000	37.623000	4.977436	37.759000	4.813410	0.000000	36.148000	4.885294	36.031000	4.903064	0.000000
95.000000	37.560000	4.858024	37.800000	4.906526	0.000000	36.285000	4.831540	36.029000	4.998016	0.000000
96.000000	37.486000	4.843532	37.795000	5.030604	0.000000	36.336000	4.858303	35.935000	5.058337	0.000000
97.000000	37.406000	4.878234	37.829000	5.071268	0.000000	36.238000	4.858946	35.924000	4.950578	0.000000
98.000000	37.512000	4.787260	37.851000	5.073736	0.000000	36.202000	4.868593	35.802000	5.039722	0.000000
99.000000	37.574000	4.708134	37.872000	4.992957	0.000000	36.216000	4.843072	35.738000	4.958967	0.000000
100.000000	37.419000	4.562832	37.810000	4.926855	0.000000	36.285000	4.868858	35.763000	5.019246	0.000000
101.000000	37.393000	4.694097	37.687000	4.844072	0.000000	36.111000	4.867307	35.688000	5.011652	0.000000
102.000000	37.286000	4.756070	37.691000	4.748633	0.000000	36.189000	4.812824	35.630000	4.969014	0.000000
103.000000	37.320000	4.838967	37.630000	4.700543	0.000000	36.093000	4.796911	35.673000	4.875866	0.000000
104.000000	37.309000	4.782209	37.469000	4.758680	0.000000	36.059000	4.774675	35.806000	4.989425	0.000000
105.000000	37.362000	4.838694	37.444000	4.836410	0.000000	36.134000	4.884674	35.851000	4.968782	0.000000
106.000000	37.415000	4.861561	37.356000	4.901353	0.000000	36.168000	4.886489	35.804000	5.050899	0.000000
107.000000	37.464000	4.865255	37.327000	4.832605	0.000000	36.222000	4.945373	35.917000	5.005608	0.000000
108.000000	37.438000	5.000216	37.352000	4.828053	0.000000	36.193000	4.846004	35.970000	5.066073	0.000000
109.000000	37.483000	4.990562	37.498000	4.864360	0.000000	36.175000	4.806077	35.870000	4.950667	0.000000
110.000000	37.377000	5.011274	37.477000	4.897292	0.000000	36.219000	4.930014	35.756000	4.957062	0.000000
111.000000	37.343000	4.952308	37.565000	4.823668	0.000000	36.209000	4.842037	35.758000	4.951710	0.000000
112.000000	37.220000	5.003958	37.470000	4.815299	0.000000	36.122000	4.837883	35.828000	4.834296	0.000000
113.000000	37.330000	4.954099	37.370000	4.679220	0.000000	36.027000	4.799403	35.860000	4.920813	0.000000
114.000000	37.264000	4.923038	37.538000	4.841545	0.000000	36.020000	4.897305	35.896000	4.834582	0.000000
115.000000	37.310000	4.949737	37.672000	4.913290	0.000000	35.933000	4.900664	35.950000	4.836062	0.000000
116.000000	37.263000	4.820148	37.630000	4.835401	0.000000	35.941000	4.862871	35.824000	4.954495	0.000000
117.000000	37.306000	4.776229	37.614000	4.826904	0.000000	35.947000	4.856562	35.863000	4.808766	0.000000
118.000000	37.391000	4.782690	37.668000	4.896098	0.000000	35.953000	4.851267	35.751000	4.743943	0.000000
119.000000	37.303000	4.867771	37.579000	4.903240	0.000000	35.919000	4.811282	35.722000	4.827496	0.000000
120.000000	37.349000	4.916421	37.558000	5.004661	0.000000	35.962000	4.820431	35.776000	4.825953	0.000000
121.000000	37.440000	4.883073	37.657000	5.007330	0.000000	35.956000	4.793127	35.766000	4.813029	0.000000
122.000000	37.373000	4.871742	37.602000	5.010948	0.000000	35.992000	4.850354	35.721000	4.884379	0.000000
123.000000	37.350000	4.888711	37.474000	4.946243	0.000000	35.836000	4.843047	35.703000	4.854770	0.000000
124.000000	37.512000	4.843125	37.553000	4.966205	0.000000	35.818000	4.843643	35.689000	4.847915	0.000000
125.000000	37.465000	4.882702	37.511000	4.936586	0.000000	35.644000	4.901149	35.546000	4.995787	0.000000
126.000000	37.304000	4.823856	37.417000	4.955715	0.000000	35.669000	4.901371	35.588000	5.096298	0.000000
127.000000	37.173000	4.772323	37.354000	4.903946	0.000000	35.608000	4.845032	35.605000	5.041922	0.000000
128.000000	37.319000	4.816766	37.415000	4.984453	0.000000	35.570000	4.924541	35.562000	5.013398	0.000000
129.000000	37.307000	4.740965	37.390000	4.996389	0.000000	35.424000	4.802523	35.612000	5.002145	0.000000
130.000000	37.365000	4.679720	37.318000	5.035164	0.000000	35.395000	4.853347	35.640000	4.907382	0.000000
131.000000	37.313000	4.700748	37.403000	4.851659	0.000000	35.287000	4.744115	35.634000	4.891017	0.000000
132.000000	37.331000	4.731537	37.388000	4.789515	0.000000	35.269000	4.815458	35.684000	4.845425	0.000000
133.000000	37.332000	4.777214	37.342000	4.866316	0.000000	35.345000	4.895097	35.697000	4.844088	0.000000
134.000000	37.321000	4.774302	37.202000	4.902162	0.000000	35.421000	4.907928	35.668000	4.825534	0.000000
135.000000	37.284000	4.776960	37.249000	4.998500	0.000000	35.495000	4.951563	35.637000	4.824856	0.000000
136.000000	37.298000	4.848834	37.202000	4.993315	0.000000	35.424000	4.784164	35.594000	4.862424	0.000000
137.000000	37.273000	4.870367	37.238000	5.027062	0.000000	35.350000	4.744418	35.720000	4.945058	0.000000
138.000000	37.322000	4.771825	37.273000	4.871598	0.000000	35.447000	4.671102	35.678000	4.971551	0.000000
139.000000	37.385000	4.740124	37.398000	4.935544	0.000000	35.580000	4.697829	35.487000	4.877072	0.000000
140.000000	37.274000	4.827725	37.322000	4.965513	0.000000	35.548000	4.913013	35.504000	4.881596	0.000000
141.000000	37.332000	4.829470	37.450000	4.948283	0.000000	35.587000	4.938464	35.460000	4.881024	0.000000
142.000000	37.370000	4.822147	37.513000	4.911194	0.000000	35.699000	5.004638	35.485000	4.777214	0.000000
143.000000	37.306000	4.907582	37.638000	4.945802	0.000000	35.725000	4.898507	35.590000	4.748042	0.000000
144.000000	37.215000	4.865262	37.744000	4.944134	0.000000	35.711000	4.871907	35.514000	4.843739	0.000000
145.000000	37.098000	4.768270	37.667000	4.837780	0.000000	35.613000	4.857081	35.628000	4.942025	0.000000
146.000000	37.115000	4.808511	37.564000	4.991183	0.000000	35.636000	4.903825	35.618000	4.874021	0.000000
147.000000	36.981000	4.888623	37.496000	4.884259	0.000000	35.698000	4.968983	35.466000	4.944173	0.000000
148.000000	36.825000	5.024378	37.625000	4.903914	0.000000	35.596000	4.944976	35.381000	4.899167	0.000000
149.000000	36.865000	5.046858	37.539000	4.911057	0.000000	35.591000	5.023915	35.386000	4.893976	0.000000
150.000000	36.954000	4.961037	37.430000	5.008503	0.000000	35.507000	4.970307	35.373000	4.836101	0.000000
151.000000	37.035000	4.875221	37.216000	5.062543	0.000000	35.509000	4.989581	35.431000	4.802420	0.000000
152.000000	36.849000	4.866847	37.112000	5.002745	0.000000	35.452000	5.079143	35.424000	4.909198	0.000000
153.000000	36.942000	4.962926	37.116000	5.003253	0.000000	35.389000	5.105652	35.445000	4.921684	0.000000
154.000000	37.011000	5.095378	37.077000	4.892144	0.000000	35.505000	5.005195	35.583000	4.824014	0.000000
155.000000	37.031000	5.027926	36.938000	4.884276	0.000000	35.437000	4.944091	35.648000	4.917529	0.000000
156.000000	36.947000	5.006814	36.944000	4.825646	0.000000	35.372000	5.101727	35.628000	4.869457	0.000000
157.000000	36.895000	5.086450	36.967000	4.838999	0.000000	35.435000	5.151289	35.638000	4.738033	0.000000
158.000000	36.964000	5.021624	37.109000	4.868996	0.000000	35.340000	5.077834	35.639000	4.801529	0.000000
159.000000	36.919000	4.912885	37.286000	4.992415	0.000000	35.401000	5.035494	35.635000	4.814746	0.000000
160.000000	36.847000	4.921137	37.230000	5.043521	0.000000	35.299000	5.085430	35.650000	4.870883	0.000000
161.000000	36.901000	4.889294	37.318000	5.085359	0.000000	35.279000	5.003914	35.529000	4.759323	0.000000
162.000000	36.818000	4.850657	37.195000	5.139939	0.000000	35.352000	5.059654	35.471000	4.796161	0.000000
163.000000	36.953000	4.901305	37.156000	5.106042	0.000000	35.365000	5.004775	35.453000	4.946291	0.000000
164.000000	36.923000	4.898681	37.180000	5.124412	0.000000	35.312000	5.115335	35.445000	4.869802	0.000000
165.000000	36.957000	4.831889	37.065000	5.122575	0.000000	35.364000	5.018317	35.522000	4.833375	0.000000
166.000000	36.972000	4.848837	37.065000	5.214861	0.000000	35.275000	4.847822	35.393000	4.929153	0.000000
167.000000	37.041000	4.821133	37.103000	5.225934	0.000000	35.415000	5.017646	35.542000	4.959661	0.000000
168.000000	36.978000	4.803074	37.196000	5.013740	0.000000	35.422000	4.909370	35.579000	4.853428	0.000000
169.000000	37.078000	4.716346	37.200000	4.938421	0.000000	35.491000	5.002191	35.519000	4.855063	0.000000
170.000000	37.066000	4.734305	37.159000	4.907517	0.000000	35.472000	4.953707	35.481000	4.996162	0.000000
171.000000	37.003000	4.735714	37.111000	4.958294	0.000000	35.433000	4.821152	35.335000	4.887205	0.000000
172.000000	36.931000	4.742809	37.112000	5.016917	0.000000	35.348000	4.835173	35.332000	4.924000	0.000000
173.000000	36.868000	4.814829	37.118000	5.026537	0.000000	35.260000	4.918374	35.405000	4.879444	0.000000
174.000000	36.830000	4.741424	37.112000	5.037406	0.000000	35.268000	4.920790	35.367000	4.825175	0.000000
175.000000	36.903000	4.794538	37.069000	5.041452	0.000000	35.217000	4.804572	35.396000	4.774221	0.000000
176.000000	36.901000	4.796790	37.066000	5.043773	0.000000	35.204000	4.701530	35.410000	4.920152	0.000000
177.000000	36.765000	4.910374	36.981000	5.084156	0.000000	35.284000	4.626591	35.427000	4.920840	0.000000
178.000000	36.807000	4.777002	36.827000	5.043914	0.000000	35.269000	4.751699	35.456000	4.790623	0.000000
179.000000	36.948000	4.679455	36.913000	5.058007	0.000000	35.322000	4.813348	35.457000	4.920991	0.000000
180.000000	36.910000	4.779738	36.824000	4.965987	0.000000	35.364000	4.811601	35.434000	4.933522	0.000000
181.000000	37.017000	4.786513	36.735000	4.877989	0.000000	35.436000	4.751411	35.442000	4.976609	0.000000
182.000000	37.006000	4.796036	36.798000	4.894405	0.000000	35.376000	4.750645	35.414000	4.860721	0.000000
183.000000	37.003000	4.718367	36.903000	4.945664	0.000000	35.290000	4.722489	35.306000	4.782297	0.000000
184.000000	37.012000	4.854262	36.860000	4.998440	0.000000	35.297000	4.843015	35.209000	4.663831	0.000000
185.000000	36.941000	4.787851	36.795000	4.990088	0.000000	35.248000	4.784819	35.174000	4.701885	0.000000
186.000000	36.925000	4.812003	36.783000	4.958217	0.000000	35.249000	4.760567	35.191000	4.629527	0.000000
187.000000	37.095000	4.783720	36.735000	5.121794	0.000000	35.228000	4.836529	35.278000	4.669766	0.000000
188.000000	36.944000	4.897639	36.739000	4.997487	0.000000	35.310000	4.836724	35.337000	4.701003	0.000000
189.000000	36.865000	4.794453	36.854000	5.013051	0.000000	35.273000	4.914313	35.455000	4.732016	0.000000
190.000000	36.718000	4.836370	36.864000	5.101520	0.000000	35.429000	4.878623	35.373000	4.800612	0.000000
191.000000	36.770000	4.914580	36.742000	4.954335	0.000000	35.440000	4.889826	35.394000	4.880242	0.000000
192.000000	36.870000	4.869610	36.696000	4.867811	0.000000	35.415000	4.914954	35.416000	4.886813	0.000000
193.000000	36.850000	4.883390	36.638000	4.789672	0.000000	35.451000	4.903223	35.454000	4.942457	0.000000
194.000000	36.975000	4.781462	36.694000	4.961488	0.000000	35.478000	4.864722	35.295000	4.972522	0.000000
195.000000	36.965000	4.833195	36.709000	4.890227	0.000000	35.404000	4.817550	35.377000	4.879433	0.000000
196.000000	36.967000	4.843956	36.736000	4.835525	0.000000	35.321000	4.791655	35.271000	5.014934	0.000000
197.000000	37.024000	4.706317	36.606000	4.902322	0.000000	35.333000	4.938027	35.170000	4.963980	0.000000
198.000000	37.037000	4.827383	36.774000	4.932030	0.000000	35.389000	4.959201	35.125000	5.021093	0.000000
199.000000	36.973000	4.683404	36.670000	4.881916	0.000000	35.345000	4.972924	35.222000	5.029783	0.000000
